,temperature,humidity,ph,rainfall,label
195,27.94020348,58.04350805,6.7614673729999994,103.0601137,30
196,25.58747374,53.56736054,6.506045777000001,156.9663176,30
197,21.96790926,55.48066752,6.109296604,103.8796274,30
198,28.13171727,51.23308614,6.332155515,140.91349309999998,30
199,32.83179905,57.868258700000005,6.901257557999999,128.889532,30
200,27.43329405,87.80507732,7.18530147,54.73367631,11
201,28.334043199999996,80.77275974,7.034214276,38.7976407,11
202,27.01470397,84.34262707,6.635968697999999,55.296354,11
203,28.17432665,81.04554836,6.828187498999999,36.35720652,11
204,29.87888063,87.32761241,6.89077995,44.75215854,11
205,29.89232778,89.71503316,7.165121108999999,42.99498978,11
206,28.56212158,83.24855855,6.935804256,56.48265193,11
207,27.53592929,85.57019009999999,7.196774236,53.01899249,11
208,29.68361658,87.93598094,6.990095452,41.82490236,11
209,28.14448546,82.1193047,7.064782137999999,46.75690086,11
210,29.53037621,86.73346018,7.156563094,59.87232071,11
211,27.88352946,86.45147631,6.364967184,44.64407105,11
212,28.22471276,82.35916228,6.428054409,44.01206619,11
213,29.008124,84.96089355,6.6641878089999995,45.91011391,11
214,29.75538903,86.45193297,6.637677489,37.54602719,11
215,29.78416743,85.16906976,6.79385576,40.77872823,11
216,27.8640132,80.4513142,6.852884642999999,42.83053902,11
217,27.11026483,84.96771717,7.121571293,51.52617423,11
218,27.11030369,83.64274107,6.883308033,49.11964582,11
219,28.95451232,89.07866095,6.421271178,57.65901369,11
220,29.21780035,87.93724219,6.54450214,43.1386631,11
221,28.742009799999998,85.81675947,6.452006451,48.54598575,11
222,29.65021184,80.29868321,6.489259136,56.76278363,11
223,27.23924995,86.404241,6.713410626,37.31236904,11
224,28.95172351,81.67085323,6.5108409279999995,56.51103293,11
225,28.18837136,82.60629652,6.2873801170000005,37.01110438,11
226,28.30041493,86.20681554,6.86308576,50.47333854,11
227,27.89636126,88.71782287,6.78415271,57.79863368,11
228,28.6899851,87.50436797,6.769415887999999,44.56598352,11
229,27.826262300000003,88.73100226,6.320768488,56.68833819,11
230,28.70562673,81.59200689,6.705008503999999,59.87065439,11
231,28.6362812,84.61431076,6.7907363389999995,48.48319335,11
232,28.28511547,88.4393979,7.130278657000001,48.56690235,11
233,27.60887393,86.13316408,7.012740397000001,43.80041104,11
234,28.60901145,86.99495766,7.1556850160000005,36.94616965,11
235,29.24598976,84.80084105,6.991242362,53.43228915,11
236,28.62911222,89.11480590000001,6.2189238929999995,50.49913241,11
237,29.57329479,88.07505524,7.199495367999999,45.04467075,11
238,27.82684262,87.16679147,6.3898821660000005,58.37249772,11
239,29.8757015,83.14796296,6.623438282,40.12044158,11
240,27.33684386,88.50229102,7.033012777000001,51.09802625,11
241,29.83040388,89.30428305,6.32400451,58.86687093,11
242,28.275317100000002,82.76020821,6.3976367089999995,56.04995423,11
243,29.86860065,85.99127934,6.401455706,58.41394143,11
244,29.5888162,89.9939693,6.904587016,54.96121262,11
245,28.07219563,82.9116472,6.478557136,49.61865305,11
246,27.84026517,89.99615558,7.063022095,52.84626009,11
247,27.10818093,87.45126690000001,6.981758362000001,55.03723979,11
248,27.68515114,81.94268594,6.2271341389999995,54.62243308,11
249,29.34594634,85.60472562,6.232836962,59.03629954,11
250,28.36319404,84.8593608,7.1404378589999995,52.93031105,11
251,27.65280218,89.80650642,6.4592520229999995,56.52558045,11
252,27.31372793,85.44815232,6.568795403999999,53.15223123,11
253,27.06909959,86.89934108,7.12851089,50.46746116,11
254,28.06642822,85.91625451,6.42937879,39.23831035,11
255,27.73329078,81.13903037,6.2489009189999996,44.17580911,11
256,27.53632932,89.92908171,6.619891497999999,45.48591922,11
257,29.66461594,84.28187572,6.377568542000001,56.09542002,11
258,29.914544300000003,85.85384444,6.415459592,41.39081525,11
259,28.36363858,87.59810657,6.3206620120000006,57.99524359,11
260,29.46416042,87.60890009,6.978400282000001,43.15411472,11
261,29.73013036,82.89166381,6.442335592999999,50.91511275,11
262,27.46852989,87.17649,7.184398832,43.78420984,11
263,27.77076285,87.09979549,6.402926221,49.50812624,11
264,29.12939524,88.48312598,7.085982325,36.45012824,11
265,27.10606808,89.89593328,6.698574085,37.45680611,11
266,28.88078945,86.94206817,6.594739424,53.79732545,11
267,28.14720892,83.8001509,6.6479655079999995,37.44800463,11
268,29.89129144,80.14487166,7.120032489,54.7960127,11
269,27.41503453,80.98004661,6.91380932,40.53173216,11
270,29.27308605,89.4875022,7.073048264,50.9246554,11
271,29.65296893,88.48587386,6.5304707,56.01913159,11
272,28.44524991,82.67639542,6.684381357,58.18713162,11
273,27.96235681,83.97586797,6.581351374,48.9366954,11
274,29.25649321,81.97952224,6.86483915,42.02483277,11
275,28.36291385,88.00989267,6.487124217000001,43.05130077,11
276,27.62749466,86.49366929,6.605733067999999,39.26137642,11
277,28.66086349,86.12194568,6.860602782000001,50.01534317,11
278,29.2114218,87.11497805,6.41874299,51.53848218,11
279,29.40889385,86.16063492,6.365513634,53.35486977,11
280,28.02952623,84.8845732,6.5563729660000005,36.12042927,11
281,28.08657178,80.35005927,6.760694227999999,38.14476781,11
282,29.16174608,80.28038146,6.715276662999999,40.16545979,11
283,29.8596912,80.03499648,6.666380512000001,50.66487502,11
284,29.06631494,83.6869203,6.626629798,43.95183726,11
285,27.38538997,88.66663953,6.702772465,58.29933073,11
286,27.93034941,85.42058715,7.011030515,43.25095608,11
287,29.2808618,81.8009244,6.890156495,44.47427436,11
288,28.9973145,83.78911515,6.821747052,59.84499208,11
289,27.92678579,86.5543196,7.183189922,43.4826194,11
290,28.5474135,88.9570454,6.27258822,49.4897245,11
291,29.36488409,89.1886954,6.679127482,48.30159325,11
292,28.56149805,83.63802195,6.689825155,41.013132,11
293,28.43683487,87.91332682,6.583381939,43.12063289,11
294,28.79728147,80.45744422,6.725551062,44.30070517,11
295,28.7275267,89.12760359,7.069747813999999,58.52974279,11
296,27.95639663,83.52706038,6.921993877999999,43.25726752,11
297,28.17458662,83.69659318,6.770955317,37.2464655,11
298,28.77653519,86.69133979,6.983130466,56.12443206,11
299,28.438096999999996,83.48991368,6.267684328,52.55469976,11
300,28.97274022,60.50275586,4.800908436,186.5498269,16
301,21.61299778,56.89640445,4.919827153,201.1799222,16
302,26.71554771,56.28765802,4.993036384,151.38755980000002,16
303,27.36559349,62.74215557,4.606762413999999,192.91919319999997,16
304,21.00527346,60.77131372,4.772296297,230.6059422,16
305,28.87307446,58.33021692,4.519362251,239.3774182,16
306,25.25360803,62.32168144,4.937445982,238.5986386,16
307,23.29235578,56.92431128,4.619441417,229.8478065,16
308,27.16935877,61.43782383,4.586794581,168.5259941,16
309,22.06389813,64.90015786,4.587211525,155.4178681,16
310,27.64363393,61.78526032,4.7895609519999995,211.4984132,16
311,21.77257982,57.36551598,4.852144255,164.80806030000002,16
312,21.14788645,60.59493367,4.538276284,242.7375694,16
313,23.42065805,62.80335017,4.52906137,207.9346869,16
314,23.49211409,55.50981676,4.571921666000001,248.0127192,16
315,21.9348235,63.90516342,4.832617563,249.4180906,16
316,24.0028517,64.15172749,4.585519314,205.6436271,16
317,23.03270612,58.77109509,4.688463852,243.52649309999998,16
318,23.34008469,62.36487289,4.640843481,190.80304180000002,16
319,25.69642083,64.47737389,4.804786385,248.64543709999998,16
320,22.50457269,61.89100336,4.903372634,245.8787983,16
321,26.14390845,63.48370129,4.559542615,165.9686138,16
322,25.80495055,55.00985779,4.789734437,220.2481622,16
323,26.66413203,61.00949554,4.524595296,195.26445149999998,16
324,26.1454261,63.23452521,4.669570248,235.3354816,16
325,24.16451828,56.79991063,4.921436311,235.93748190000002,16
326,21.65594823,61.76715279,4.655763696,241.54114769999998,16
327,22.35753322,56.809197700000006,4.735721002,151.5420229,16
328,21.96202221,62.1370184,4.859898552,247.9849425,16
329,21.10407321,57.50157537,4.9719829230000006,243.60254359999996,16
330,27.44758956,63.69135557,4.658126343,218.3234174,16
331,21.68623299,55.48736922,4.502596700000001,156.5019951,16
332,23.37388862,56.70918388,4.97103203,210.84509390000002,16
333,21.97467801,55.14035851,4.636239117,155.5288113,16
334,22.96228267,56.04805635,4.918981763000001,156.13749669999999,16
335,23.26790447,59.02050697,4.510646819,187.24093069999998,16
336,22.24106122,62.85507946,4.553135524,244.63648880000002,16
337,22.63639552,58.32292132,4.512978813,209.8447099,16
338,22.43163359,60.43807179,4.588707438,193.10971999999998,16
339,25.08481552,64.29997775,4.710750607,173.9597671,16
340,26.28259087,58.03195649,4.728712582,183.5504823,16
341,22.11748525,64.12712782,4.842597238,177.6582205,16
342,24.57238439,56.50279108,4.697892434,239.435644,16
343,25.08757528,60.95161755,4.922258647,168.8599817,16
344,21.72328562,61.19266527,4.848392144,164.9584071,16
345,23.34518123,55.798766799999996,4.84523927,207.0690528,16
346,25.7651492,55.18131159,4.562853017,181.37923030000002,16
347,27.57410935,59.30493164,4.888876453,229.527211,16
348,26.74935754,57.82609505,4.6045376319999995,186.2506936,16
349,23.56110792,58.64932753,4.621923702,213.4530574,16
350,26.09137527,62.17607087,4.941233385,188.1757882,16
351,21.31615361,63.99928025,4.5280571,216.1093103,16
352,26.62272203,62.55859662,4.922470856,181.1012809,16
353,26.38807394,63.31950813,4.579477415,228.1585451,16
354,25.32490809,55.66081535,4.633435925,246.40040330000002,16
355,21.54495141,55.068524399999994,4.9380146410000005,221.68722430000003,16
356,22.118351800000003,63.70365465,4.844953467,185.2815085,16
357,26.16211094,61.97787559,4.911637119,227.99642230000003,16
358,24.92053971,57.57147398,4.935978207,246.78819840000003,16
359,25.95045898,57.85413835,4.880839873,239.653142,16
360,24.63301639,57.46002044,4.831051099,196.3929842,16
361,24.82876708,59.91018098,4.83559204,241.371506,16
362,28.63272314,61.42790049,4.762332881,228.3346634,16
363,27.88531124,64.56730457,4.562971903,236.1903173,16
364,22.95649075,63.81201110000001,4.929663336,232.07924690000002,16
365,23.43413634,58.74017179,4.856532429,154.40178889999999,16
366,25.81561019,61.37751661,4.907115439,170.86656090000002,16
367,22.82587592,61.79043699,4.885462602,170.1582771,16
368,27.43109952,64.57668344,4.789136792,224.69215069999998,16
369,25.49583067,63.75560295,4.667711473,191.84800380000001,16
370,25.23330096,61.797465100000004,4.612578977,200.4758668,16
371,25.37964719,58.53509654,4.967554099,155.8722042,16
372,24.49615147,55.39114587,4.9940762,244.97624150000001,16
373,22.21957062,62.75839766,4.959787104,151.01298899999998,16
374,24.35912895,59.09236649,4.75307832,176.40641619999997,16
375,22.97874764,58.6037806,4.769261359,244.44699469999998,16
376,28.68448867,62.02982437,4.697778558,179.0622137,16
377,25.48662848,61.743783799999996,4.933758228,190.0583321,16
378,24.58711374,55.79821052,4.795660099999999,187.22053209999999,16
379,27.16597098,58.21527912,4.750591271,153.199434,16
380,23.14542227,63.21390458,4.510812068,174.92862350000001,16
381,23.0978878,58.27703336,4.809708367,242.5840596,16
382,25.00948256,62.15526779,4.547006971,210.83411830000003,16
383,21.05138829,62.2083503,4.926585137,222.65149780000002,16
384,21.60764431,62.21291774,4.826208676,223.1767951,16
385,24.32719167,55.84027641,4.956920312,202.28128600000002,16
386,23.17241347,57.27057336,4.966652074,191.6467782,16
387,25.52732531,60.54989237,4.529971744,248.32767859999998,16
388,27.20376501,61.33330267,4.56939015,185.8214899,16
389,27.18322079,56.97878739,4.584185032,222.5623406,16
390,22.33596032,62.21735425,4.960493018999999,202.7590728,16
391,25.56004209,55.05834563,4.83529333,247.1716684,16
392,24.05775804,58.71079757,4.57072475,205.63466640000001,16
393,27.59571441,57.56746527,4.908469428,179.5213033,16
394,21.27072766,57.31785638,4.557047544,198.6421842,16
395,26.28182526,62.25823483,4.541489179,199.23483069999997,16
396,22.98078406,61.52453952,4.849309052,155.1002465,16
397,26.20075207,64.98556519,4.619012059,188.0693552,16
398,26.10860148,64.38723123,4.788282676000001,179.48040490000002,16
399,24.37323193,58.85450806,4.93413003,179.1352379,16
400,45.38352611,12.81876216,5.932240602,45.7523396,23
401,45.12259476,13.87064234,6.484499631,38.19865734,23
402,41.83652013,13.37757959,6.959946447,48.42160918,23
403,45.24994923,11.49326561,7.534578201,35.19431212,23
404,40.31763988,12.85586494,7.568202492999999,44.21309767,23
405,45.99873995,13.10201951,6.76920064,37.96716357,23
406,43.43755917,10.20357223,7.811359215,36.61361235,23
407,49.51043695,11.22912477,6.700555932,48.49348171,23
408,43.30667836,11.77588145,5.783503945,39.10973483,23
409,45.19657149,12.215874699999999,7.050946209,41.83810956,23
410,41.191835600000005,14.48979781,5.973094368,38.99785201,23
411,43.34991463,13.70360342,7.571945841000001,42.97811956,23
412,49.87673602,15.49100816,6.912345827999999,39.40150564,23
413,40.44240021,11.93478976,6.144431259,42.85228483,23
414,43.06789439,15.35182165,5.950113412,48.81272971,23
415,48.50763857,10.98982094,6.933461557999999,49.57322707,23
416,44.15239311,11.7520485,6.902881054,48.81060057,23
417,43.4095322,13.02275209,7.682452698,48.53707635,23
418,46.46106813,10.49877523,6.930533723,47.28103458,23
419,48.4240046,10.09410906,5.6994118270000005,45.34961336,23
420,47.80136389,11.19576631,6.429415662,44.93497124,23
421,47.31098623,11.84956674,7.778027395,44.36751704,23
422,40.42716839,14.11184194,6.194821257999999,41.60227033,23
423,40.898423,11.44708224,6.789839515,44.7921064,23
424,44.12226723,14.275922099999999,6.73398071,42.18667806,23
425,42.73357643,14.82902619,7.037725215,43.50850561,23
426,40.20388328,12.20664416,7.992859092000001,45.95696539,23
427,40.13607173,15.25265205,5.615310267999999,35.47153383,23
428,49.75607785,11.86226218,6.466714497999999,41.79590493,23
429,43.93224402,12.37513875,7.8721639560000005,43.79481255,23
430,44.04055886,11.06905071,6.95736224,48.27311688,23
431,49.61514501,15.33215292,5.731734188,39.78082213,23
432,40.39941626,14.146757000000001,6.306972947,43.68493722,23
433,40.1546,10.57269602,6.076911641000001,40.21760436,23
434,44.06757102,10.65747963,5.635006473,35.43479489999999,23
435,46.14731883,12.21381384,7.216420017999999,46.06744344,23
436,46.42017709,14.91813537,6.700459205,40.96391853,23
437,42.96150158,13.20674411,7.445298772999999,44.89945087,23
438,48.13355759,10.12391552,7.842984105,47.1163263,23
439,44.29982099,10.08689038,6.842972154,48.08258327,23
440,44.08530559,14.98193344,5.809661553,38.89011641,23
441,41.27589067,11.3517338,6.432162184,40.44662963,23
442,49.08184524,12.21658122,7.060679689,48.8217795,23
443,44.67292003,15.39053375,7.926295426,41.67104849,23
444,46.55001415,12.14300827,6.595995311,49.42205338,23
445,44.22336093,13.75835809,6.290580352,40.70878489,23
446,46.77775839,15.22339767,6.725589656,39.41925519,23
447,45.6374671,11.19524988,7.341612619,36.522037,23
448,40.20716241,15.23034852,5.998226798999999,43.46383783,23
449,41.77277819,13.99342761,5.7398258570000005,47.73897129,23
450,42.734953000000004,10.92249557,7.807061597000001,39.24284556,23
451,45.10663268,10.62509408,6.403198627999999,46.87113258,23
452,41.48692887,14.39693316,5.723148495,45.35455961,23
453,40.48200586,13.15089404,5.915422023,38.04847719,23
454,49.28474862,13.36601682,7.756610886,47.96847506,23
455,41.52268511,11.82784658,7.157569533999999,39.98271574,23
456,41.72885654,15.24298284,5.6262882560000005,43.62701068,23
457,44.05589427,13.99241334,6.335715911,35.19407768,23
458,46.10006092,12.8617614,7.786521887,49.41114147,23
459,41.09196785,11.99457876,6.056057095,44.19796231,23
460,45.11604889,10.97597718,6.219666635,48.80763104,23
461,47.43602009,15.00651263,7.316562005,42.91170851,23
462,43.23043616,14.61906656,5.787205654,41.10898552,23
463,42.72931618,15.33494645,6.308041493999999,41.37464257,23
464,47.17536994,13.13000889,7.052476766,38.15003963,23
465,45.01717421,10.34278151,6.570755206,39.14138782,23
466,42.78552372,13.08763509,6.20190161,38.26134496,23
467,49.91822378,12.53951867,6.821803657999999,41.12093404,23
468,42.38178521,10.62689664,6.483166429,48.76606134,23
469,44.88879793,15.40488033,7.5550451679999995,40.37012963,23
470,44.07676357,12.561822900000001,6.859273031,43.58851949,23
471,43.36246175,14.017536600000001,6.790170067000001,39.2819445,23
472,46.45914417,11.38541276,5.792839269,48.86396451,23
473,49.72934792,10.68779921,6.222054132999999,42.19718993,23
474,42.86390961,14.96648096,6.625793605,41.69717064,23
475,45.12105633,12.86515141,7.671071122000001,40.69914027,23
476,41.6776823,14.93295201,5.9310559629999995,44.47109466,23
477,46.892814200000004,15.44314248,5.9808219529999995,44.90828870000001,23
